NCircunscripcion;NDepto;CodDepto;CodMpio;NMpio;ZZ;PP;Npuesto;mesa;X;partido;candidato;votos;Votos Elias Vidal;Votos Tous de la Ossa
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;2;23001_Z2P1M2_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;21;23001_Z2P1M21_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;24;23001_Z2P1M24_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;26;23001_Z2P1M26_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;27;23001_Z2P1M27_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;28;23001_Z2P1M28_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;29;23001_Z2P1M29_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;3;23001_Z2P1M3_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;30;23001_Z2P1M30_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;31;23001_Z2P1M31_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;32;23001_Z2P1M32_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;33;23001_Z2P1M33_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;34;23001_Z2P1M34_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;35;23001_Z2P1M35_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;4;23001_Z2P1M4_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;5;23001_Z2P1M5_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;7;23001_Z2P1M7_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;8;23001_Z2P1M8_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;1;COLEGIO COMFACOR;9;23001_Z2P1M9_COLEGIO COMFACOR;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;1;23001_Z2P2M1_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;11;23001_Z2P2M11_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;12;23001_Z2P2M12_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;13;23001_Z2P2M13_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;14;23001_Z2P2M14_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;15;23001_Z2P2M15_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;16;23001_Z2P2M16_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;17;23001_Z2P2M17_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;18;23001_Z2P2M18_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;19;23001_Z2P2M19_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;2;23001_Z2P2M2_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;20;23001_Z2P2M20_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;22;23001_Z2P2M22_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;23;23001_Z2P2M23_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;24;23001_Z2P2M24_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;25;23001_Z2P2M25_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;4;23001_Z2P2M4_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;5;23001_Z2P2M5_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;6;23001_Z2P2M6_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;2;IE MAXIMO MERCADO;7;23001_Z2P2M7_IE MAXIMO MERCADO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;10;23001_Z2P3M10_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;12;23001_Z2P3M12_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;13;23001_Z2P3M13_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;14;23001_Z2P3M14_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;15;23001_Z2P3M15_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;19;23001_Z2P3M19_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;2;23001_Z2P3M2_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;20;23001_Z2P3M20_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;21;23001_Z2P3M21_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;22;23001_Z2P3M22_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;24;23001_Z2P3M24_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;25;23001_Z2P3M25_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;3;23001_Z2P3M3_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;4;23001_Z2P3M4_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;6;23001_Z2P3M6_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;7;23001_Z2P3M7_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;3;IE CECILIA DE LLERAS;8;23001_Z2P3M8_IE CECILIA DE LLERAS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;4;IE NORMAL GUILLERMO VALENCIA;1;23001_Z2P4M1_IE NORMAL GUILLERMO VALENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;4;IE NORMAL GUILLERMO VALENCIA;10;23001_Z2P4M10_IE NORMAL GUILLERMO VALENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;4;IE NORMAL GUILLERMO VALENCIA;2;23001_Z2P4M2_IE NORMAL GUILLERMO VALENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;4;IE NORMAL GUILLERMO VALENCIA;3;23001_Z2P4M3_IE NORMAL GUILLERMO VALENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;4;IE NORMAL GUILLERMO VALENCIA;4;23001_Z2P4M4_IE NORMAL GUILLERMO VALENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;4;IE NORMAL GUILLERMO VALENCIA;5;23001_Z2P4M5_IE NORMAL GUILLERMO VALENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;4;IE NORMAL GUILLERMO VALENCIA;6;23001_Z2P4M6_IE NORMAL GUILLERMO VALENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;4;IE NORMAL GUILLERMO VALENCIA;7;23001_Z2P4M7_IE NORMAL GUILLERMO VALENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;4;IE NORMAL GUILLERMO VALENCIA;8;23001_Z2P4M8_IE NORMAL GUILLERMO VALENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;4;IE NORMAL GUILLERMO VALENCIA;9;23001_Z2P4M9_IE NORMAL GUILLERMO VALENCIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;10;23001_Z2P5M10_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;11;23001_Z2P5M11_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;13;23001_Z2P5M13_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;14;23001_Z2P5M14_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;15;23001_Z2P5M15_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;16;23001_Z2P5M16_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;19;23001_Z2P5M19_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;20;23001_Z2P5M20_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;21;23001_Z2P5M21_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;22;23001_Z2P5M22_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;23;23001_Z2P5M23_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;24;23001_Z2P5M24_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;25;23001_Z2P5M25_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;3;23001_Z2P5M3_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;5;23001_Z2P5M5_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;6;23001_Z2P5M6_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;8;23001_Z2P5M8_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;5;IE SANTA MARIA - SANTAFE;9;23001_Z2P5M9_IE SANTA MARIA - SANTAFE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;10;23001_Z2P6M10_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;11;23001_Z2P6M11_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;12;23001_Z2P6M12_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;13;23001_Z2P6M13_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;14;23001_Z2P6M14_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;15;23001_Z2P6M15_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;16;23001_Z2P6M16_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;18;23001_Z2P6M18_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;19;23001_Z2P6M19_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;2;23001_Z2P6M2_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;20;23001_Z2P6M20_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;21;23001_Z2P6M21_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;22;23001_Z2P6M22_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;2;2;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;23;23001_Z2P6M23_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;24;23001_Z2P6M24_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23001;MONTERIA;2;6;IE POLICARPA SALAVARRIETA;25;23001_Z2P6M25_IE POLICARPA SALAVARRIETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
